doi,title,abstract,label_included
https://doi.org/10.1136/medethics-2016-103791,How shared is shared decision-making? A care-ethical view on the role of partner and family,"The aim of shared decision-making (SDM) is to provide information to patients in order to enable them to decide autonomously and freely about treatment together with the doctor, without interference, force or coercion by others. Relatives may be considered as hindering or impeding a patient's own decision. Qualitative-empirical research into lived experience of SDM of patients with cancer, however, problematises the patient's autonomy when facing terminal illness and the need to make decisions regarding treatment. Confronted with this difficulty, this contribution tries to think through patients' dependency of others, and make their autonomy more relational, drawing on care-ethical critics of a one-sided view of autonomy and on Ricoeur's view of the fundamentally intersubjective, relational self. We aim to conceptualise relatives not as a third party next to the doctor and the patient, but as co-constituents of the patient's identity and as such present in the decision-making process from the outset. What is more, partners and the family may be of inestimable help in retrieving the patient's identity in line with the past, present and possible future.",0
https://doi.org/10.1016/j.breast.2020.11.016,Pathologic response at the epicenter of the treatment decision-making process in Human Epidermal Receptor–Type 2 overexpressing (Her2+) Early Breast Cancer (EBC): Challenges and opportunities for financially-constrained healthcare systems,"<h2>Abstract</h2> After more than two decades of intensive research, tremendous progress has been achieved in the management of Human Epidermal Receptor-2 overexpressing (Her2+) Early Breast Cancer (EBC). In the latest years, major clinical trials have explored the neoadjuvant scenario, in addition to the prognostic role of pathologic complete response (pCR) and the possibility of a ‘tumor biology-driven' patient selection provided by the assessment pathologic response. However, the introduction of new agents has been a major burden for financially-constrained healthcare systems–which includes those from most emerging markets (currently representing 85% of the world population) but also, to some extent, public systems from welfare states. This manuscript addresses evidence-based opportunities to promote a more rational utilization of the available resources in Her2+ EBC, in addition to areas of interest for future research in cost-efficiency.",0
https://doi.org/10.15766/mep_2374-8265.10959,"Diabetes ROADMAP: Teaching Guideline Use, Communication, and Documentation When Delivering the Diagnosis of Diabetes",Introduction Most interventions to date regarding breaking bad news focus on late-stage disease or disclosing a cancer diagnosis. Little attention has been given to delivery of chronic metabolic di...,0
https://doi.org/10.21873/anticanres.14867,BP180 Is a Prognostic Factor in Head and Neck Squamous Cell Carcinoma,"Background/aim Prognosis plays a vital role in head and neck squamous cell carcinoma (HNSCC) patient management and decision-making. This study aimed to identify the role of BP180 as a prognostic factor in HNSCC. Patients and methods Protein expression of bullous pemphigoid antigen II (BP180) was verified by immunohistochemistry (IHC) in a tissue microarray study of 202 cases. Results IHC analysis revealed that protein expression of BP180 among HNSCC patients differed significantly in the presence and absence of neural invasion, and according to T status in laryngeal and pharyngeal cancer subgroups. Overall survival and multivariate analysis showed that positive BP180-IHC and advanced clinical stage were significant independent positive predictors of mortality in HNSCC patients. In addition, in the oral cancer subgroup, independent positive predictors were positive BP180-IHC, advanced N status and neural invasion. In laryngeal and pharyngeal cancer subgroups, predictors were positive BP180-IHC and advanced clinical stage. Conclusion BP180 is a prognostic factor in head and neck squamous cell carcinoma.",0
https://doi.org/10.1111/hex.12369,"Does a decision aid for prostate cancer affect different aspects of decisional regret, assessed with new regret scales? A randomized, controlled trial","To develop and validate new regret scales and examine whether a decision aid affects different aspects of regret in the treatment choice for prostate cancer.This was a multicentre trial (three sites) with imbalanced randomization (1 : 2). From 2008 to 2011, patients with localized prostate cancer were randomized 1 : 2 to usual care (N = 77) or usual care plus a decision aid presenting risks and benefits of different treatments (N = 163). The treatments were surgery and (external or interstitial) radiotherapy. Regret was assessed before, and 6 and 12 months after treatment, using the Decisional regret scale by Brehaut et al. (Medical Decision Making, 23, 2003, 281), and three new scales focusing on process, option and outcome regret. The relation between decision aid and regret was analysed by anova.The concurrent validity of the new regret scales was confirmed by correlations between regret and anxiety, depression, decision evaluation scales and health-related quality of life. With a decision aid, patient participation was increased (P = 0.002), but regret was not. If anything, in patients with serious morbidity the decision aid resulted in a trend to less option regret and less Brehaut regret (P = 0.075 and P = 0.061, with effect sizes of 0.35 and 0.38, respectively). Exploratory analyses suggest that high-risk patients benefitted most from the decision aid.The new regret scales may be of value in distinguishing separate aspects of regret. In general, regret was not affected by the decision aid. In patients with serious morbidity, a trend to lower option regret with a decision aid was observed.",0
https://doi.org/10.1007/s13187-012-0310-y,Cancer Patients' Fears Related to Clinical Trial Participation: A Qualitative Study,"Patient-related barriers have hindered cancer patients' abilities to participate in the decision-making processes to participate in clinical trials. However, little is known about patients' emotional barrier of fear and how physicians influence this barrier. We conducted 48 in-depth interviews with cancer patients to determine their knowledge and attitudes about participating in clinical trials, transcribed interviews verbatim, and qualitatively analyzed the transcripts using content analysis. For the purpose of this manuscript, we focused on findings related to the role of the emotional barrier of fear in cancer patients' perceptions of participating in clinical trials. The majority of cancer patients (n = 40, 83.3%) discussed fears surrounding clinical trials, particularly as it related to cancer diagnosis, clinical trial participation, and fear of the unknown. In conclusion, providers might consider addressing the role of fear in patients' considering participating in a clinical trial.",0
https://doi.org/10.1177/0825859718757131,"Lay Patient Navigators’ Perspectives of Barriers, Facilitators and Training Needs in Initiating Advance Care Planning Conversations With Older Patients With Cancer","Context: Respecting Choices is an evidence-based model of facilitating advance care planning (ACP) conversations between health-care professionals and patients. However, the effectiveness of whether lay patient navigators can successfully initiate Respecting Choices ACP conversations is unknown. As part of a large demonstration project (Patient Care Connect [PCC]), a cohort of lay patient navigators underwent Respecting Choices training and were tasked to initiate ACP conversations with Medicare beneficiaries diagnosed with cancer. Objectives: This article explores PCC lay navigators’ perceived barriers and facilitators in initiating Respecting Choices ACP conversations with older patients with cancer in order to inform implementation enhancements to lay navigator-facilitated ACP. Methods: Twenty-six lay navigators from 11 PCC cancer centers in 4 states (Alabama, George, Tennessee, and Florida) completed in-depth, one-on-one semistructured interviews between June 2015 and August 2015. Data were analyzed using a thematic analysis approach. Results: This evaluation identifies 3 levels—patient, lay navigator, and organizational factors in addition to training needs that influence ACP implementation. Key facilitators included physician buy-in, patient readiness, and navigators’ prior experience with end-of-life decision-making. Lay navigators’ perceived challenges to initiating ACP conversations included timing of the conversation and social and personal taboos about discussing dying. Conclusion: Our results suggest that further training and health system support are needed for lay navigators playing a vital role in improving the implementation of ACP among older patients with cancer. The lived expertise of lay navigators along with flexible longitudinal relationships with patients and caregivers may uniquely position this workforce to promote ACP.",0
https://doi.org/10.3748/wjg.v24.i27.2995,Multiparametric analysis of colorectal cancer immune responses,"Colorectal cancer (CRC) is a heterogeneous disease, with a diverse and plastic immune cell infiltrate. These immune cells play an important role in regulating tumour growth - progression or elimination. Some populations of cells have a strong correlation with disease-free survival, making them useful prognostic markers. In particular, the infiltrate of CD3+ and CD8+ T cells into CRC tumours has been validated worldwide as a valuable indicator of patient prognosis. However, the heterogeneity of the immune response, both between patients with tumours of different molecular subtypes, and within the tumour itself, necessitates the use of multiparametric analysis in the investigation of tumour-specific immune responses. This review will outline the multiparametric analysis techniques that have been developed and applied to studying the role of immune cells in the tumour, with a focus on colorectal cancer. Because much of the data in this disease relates to T cell subsets and heterogeneity, we have used T cell populations as examples throughout. Flow and mass cytometry give a detailed representation of the cells within the tumour in a single-cell suspension on a per-cell basis. Imaging technologies, such as imaging mass cytometry, are used to investigate increasing numbers of markers whilst retaining the spatial and structural information of the tumour section and the infiltrating immune cells. Together, the analyses of multiple immune parameters can provide valuable information to guide clinical decision-making in CRC.",0
https://doi.org/10.1007/s00520-007-0363-3,Service user experiences of information delivery after a diagnosis of cancer: a qualitative study,"This paper presents findings from a qualitative study investigating service users’ experiences of a patient information pathway after a diagnosis of cancer. Patients (27) and relatives (20) were recruited from two identified Cancer Network sites representing a pathway that had been information mapped (Lung) and one which had not (Head and Neck). Respondents participated in up to three qualitative interviews in the year after diagnosis. The need for information in response to serious health problems has become widely accepted. Providing cancer patients and their carers with high-quality information throughout their care pathway is a policy priority. However, the study findings contribute to a growing body of evidence that far from embracing the active role of “expert patient”, many patients continue to prefer verbal to written information, to trust in health professionals as their primary and preferred source of information, and to be quite cautious and selective about what they want to know about their illness. Good information is regarded as a prerequisite for informed decision making and a primary means of coping with the stress of illness. However, patient attitudes to information are complex and encompass resistance, ambivalence and indifference, active engagement and interest. The study findings reinforce the need for health professionals to develop competence as skilled communicators, and for efficient local systems of information transfer between service agencies and health professionals as prerequisites for delivery of the timely, tailored and personalized information which patients require.",0
https://doi.org/10.1093/gerona/63.9.960,"Patient Age, Well-Being, Perspectives, and Care Practices in the Early Treatment Phase for Late-Stage Cancer","Among advanced-stage cancer patients, age is an important determinant of decision making about medical care. We examined age-related differences in patient well-being, care perspectives, and preferences, and the relationship between these patient characteristics and subsequent care practices including care communication, pain management, and acute care utilization during the early treatment phase of late-stage cancer.Patient demographics, well-being, and care perspectives were assessed during patient and physician baseline interviews. Care practices were measured using outpatient and inpatient records for the 30-day period after baseline assessment. Multivariate regression models were used to examine the patterns of association of age and other patient characteristics with care practices.A total of 174 middle-aged and 149 older patients with recently diagnosed late-stage cancer were included. Older patients had more comorbidities but lower levels of depression, anxiety, and symptom distress. Older patients preferred pain relief/comfort as a treatment goal, but received fewer prescriptions for opioids. Whereas provider-initiated communication with patients/families was positively associated with severity of illness, patient/family-initiated communication was associated with patient psychosocial attributes and care perspectives. Satisfaction with care was inversely associated with reports of pain. Symptom distress was positively associated with subsequent opioid prescriptions and hospitalizations.Our results help to explain the role of patients' psychosocial attributes, care perspectives, and preferences in subsequent care practices during the early treatment phase for late-stage cancer. Age-related differences in patient well-being and care perspectives suggest a role for age-sensitive interventions in the treatment of advanced cancer patients.",0
https://doi.org/10.1111/andr.13051,Imaging in gynecomastia,"Background Gynecomastia (GM) is the benign proliferation of glandular tissue in the male breast. It is a common condition, which may occur physiologically and shows three age peaks during a male's lifespan: infancy, puberty, and senescence. An underlying pathology may be revealed in 45%–50% of adult men with GM, such as aggravating medications, systemic diseases, obesity, endocrinopathies, or malignancy. Objective To discuss the role of imaging in the evaluation of GM and its contribution to therapeutic decision-making. Materials/methods The current literature was reviewed through PubMed, Scopus, and CENTRAL electronic databases to identify the best available evidence concerning imaging modalities in patients with GM. Results Most male breast lesions can be diagnosed on clinical grounds; however, in certain cases, when physical examination is inconclusive, imaging may be helpful. Discussion The main purpose of evaluating a patient with GM is to establish the diagnosis and differentiate true GM from pseudogynecomastia, exclude breast cancer, and detect the possible cause. GM is seen in mammography as a subareolar opacity and three mammographic patterns of GM are described: nodular, dendritic, and diffuse, corresponding to florid GM of early onset, fibrous persistent GM, and GM due to exogenous estrogen administration, respectively. In ultrasound (US), florid GM is depicted as a disk-shaped, hypoechoic area underlying the areola, whereas echogenicity of the lesions increases as fibrosis develops. Data on the use of MRI in the evaluation of the male breast and GM are still limited. Imaging findings can be classified according to the BIRADS (breast imaging reporting and data system) based on their malignant potential. Conclusion Both mammography and US are sensitive and specific to diagnose GM and distinguish it from breast cancer. When clinical findings are suggestive of malignancy or imaging findings are inconclusive, a histological confirmation should be sought.",0
https://doi.org/10.1186/s12885-018-4644-7,Understanding adjuvant endocrine therapy persistence in breast Cancer survivors,"Adjuvant endocrine therapy (AET) significantly decreases the risk of breast cancer recurrence and mortality. Notwithstanding the demonstrated efficacy of AET, 31-73% of breast cancer survivors do not persist with AET. The purpose of this study was to explore breast cancer survivors' experiences and perspectives of persisting with AET and to identify the psychosocial and healthcare system factors that influence AET persistence.Informed by interpretive descriptive methodology and relational autonomy theory, individual interviews were conducted with 22 women diagnosed with early-stage breast cancer who had been prescribed AET. These participants also completed a demographic form and a survey that assessed their perceived risk of recurrence. Interviews were analysed using inductive thematic and constant comparative analysis to iteratively compare data and develop conceptualizations of the relationships among data. Descriptive statistics were used to summarize the quantitative data.The personal, social, and structural factors found to influence AET persistence included AET side effects, perception of breast cancer recurrence risk, medication and necessity beliefs, social support, the patient-provider relationship, and the continuity and frequency of follow-up care. For most women, over time, the decision-making process around AET persistence became a balancing act between quality of life and quantity of life. The interplay between the personal, social, and structural factors was complex and the weight women placed on some factors over others influenced their AET persistence or non-persistence.Expanding our understanding of the factors affecting breast cancer survivors' AET persistence from their perspective is the first step in developing efficacious, patient-centered interventions aimed at improving AET persistence. In order to improve AET persistence, enhanced symptom management is required, as well as the development of supportive care strategies that acknowledge the values and beliefs held by breast cancer survivors while reinforcing the benefits of AET, and addressing women's reasons for non-persistence. Improved continuity of health care and patient-healthcare provider communication across oncology and primary care settings is also required. The development and evaluation of supportive care strategies that address the challenges associated with AET experienced by breast cancer survivors hold the potential to increase both women's quality and quantity of life.",0
https://doi.org/10.1200/jop.18.00346,1-2-3 Project: A Quality Improvement Initiative to Normalize and Systematize Palliative Care for All Patients With Cancer in the Outpatient Clinic Setting,"Background: Prior work to integrate early palliative care in oncology has focused on patients with advanced cancer and primarily on palliative care consultation. We developed this outpatient clinic initiative for newly diagnosed patients at any stage, emphasizing primary (nonspecialist) palliative care by oncology teams, with enhanced access to palliative care specialists. Methods: We piloted the project in two medical oncology specialty clinics (for patients with myelodysplastic syndrome and GI cancer, respectively) to establish feasibility. On a visit-based schedule, patients systematically reported symptoms, information/decision-making preferences, and illness understanding. They also participated in discussions of their core values with their oncology nurse. Oncology teams were first responders to palliative care needs, whereas specialists were available for clinician support and direct patient consultation. Results: All 58 eligible patients were enrolled. In both clinics, patient self-reports documented a heavy symptom burden. Information/decision-making preferences and illness understanding levels varied across patients. Patients prepared new advance directives. Oncology nurses documented discussions of core values. Requests for palliative care consultation decreased over time as oncology teams embraced their primary palliative care role with coaching from the specialists. Clinic workflow and patient volume were maintained. Conclusion: Our pilot experience suggests that in outpatient oncology clinics, a structured, scheduled, and systematic approach is feasible to deliver palliative care to newly diagnosed patients with cancer at any stage and throughout their illness trajectory. This novel approach identified important, actionable palliative care needs, relying primarily on oncology teams to respond to these needs, while enhancing access to palliative care specialist input. Expansion to additional clinics will allow evaluation of scalability and generalizability, along with measurement of a broader range of important outcomes.",0
