doi,title,abstract,label_included
https://doi.org/10.1002/mus.880080405,Familial neuromuscular disease with tubular aggregates,We have studied four members of a family in which five individuals of both sexes in three generations have mild weakness and muscle aching. Serum creatine kinase (CK) and/or aldolase were mildly to moderately elevated. Tubular aggregates were present in all patients in all fiber types. Type 1 fiber predominance and type 2 hypotrophy or atrophy was noted in three biopsies. Fiber splitting was prominent in two cases. Electron microscopic studies confirm that the tubular aggregates originate from muscle sarcoplasmic reticulum (SR). The presence of T tubules making contacts with some tubules inside the collection of tubular aggregates is suggestive of their derivation from terminal cisternae.,0
https://doi.org/10.1111/j.1365-2230.1995.tb01336.x,Reticular pigmented genodermatosis with milia-a special form of Naegeli-Franceschetti-Jadassohn syndrome or a new entity?,"A 19-year-old woman with a condition since birth, comprising reticular hyperpigmentation, palmoplantar hyperkeratosis, dental anomalies, hypoplasia of dermatoglyphics and a slight yellowish hue to the nails is presented. Her father and grandfather were similarly affected. The reticular hyperpigmentation, although generalized, was more intense on the flexural areas where extensive milia formation was also observed. This case represents an unusual genodermatosis. The milia formation and the presence of normal perspiration indicate a special form of Naegeli-Franceschetti-Jadassohn (NFJ) syndrome, or a new entity close to the NFJ syndrome. The differential diagnosis from other congenital reticulate pigmentary disorders is discussed.",0
https://doi.org/10.1016/s0048-9697(96)05413-7,Levels of chromosomal damage in hepatocytes of wild rats living within the area of a waste disposal plant,"Genetic damage induced by ionizing radiation or chemical mutagens/carcinogens has been shown to persist over periods of months in rat hepatocytes, implying that continual exposure to low levels of mutagens will cause an accumulation of damage. Thus, it was assumed that hepatocytes of wild rats could be useful as ‘biological indicators’ for the exposure to mutagens/carcinogens in the environment. To test for this hypothesis house rats ( Rattus rattus ) were trapped at a waste disposal site and the levels of micronuclei and chromosomal aberrations determined. The results indicate that the frequency of chromosomal aberrations increases with the weight (age) of the animals, while micronuclei did not significantly differ from the level found in laboratory rats. For comparison Norway rats ( Rattus norvegicus ) trapped at the same site were analyzed for the same cytogenetic endpoints. We note a less pronounced weight dependent increase of chromosomal aberrations, most probably reflecting the different residence time at the waste disposal plant, an age dependent decrease of chromosomal aberrations of the F1-generation housed in the animal facility, indicating that the offspring had been exposed transplacentally and an age independent level of chromosomal aberrations in the F2-generation not significantly different from that of the Fischer 344 laboratory rat.",1
https://doi.org/10.1007/bf03404049,"Immigration, Generation and Self-rated Health in Canada: On the Role of Health Literacy","Objectives: The purpose of this study was to determine whether there are differences in self-rated health by immigration and generational status, and the role of health literacy in this relationship. Methods: Data were from the Canadian component of the 2003 International Adult Literacy and Skills Survey (IALSS) undertaken by Statistics Canada. The sample comprised a total of 22,818 persons, of whom 3,861 were immigrants and 18,957 non-immigrants. The study employed logistic regression to examine the relationship between health literacy and self-rated health. The analysis separately compared: immigrants and non-immigrants; immigrant groups defined by region of origin and recency of arrival in Canada; and the local-born defined by generation. Results: Logistic regression results indicated that immigrants compared to non-immigrants, and recent immigrants not from Europe or USA compared to established immigrants from Europe or USA, were more likely to report good self-rated health. On the other hand, compared to the third-plus generation, the second generation were less likely to report good self-rated health. Health literacy was positively associated with good self-rated health. However, its effect was largely accounted for by discordance between mother tongue and language of survey administration among immigrants, and by literacy practices at home, education, place of residence, and income among non-immigrants. Conclusion: Health literacy is important in the health of both immigrants and non-immigrants, but with different underlying mechanisms. For non-immigrants, engaging in literacy practices at home would benefit both health literacy and overall health, whereas for immigrants, it would be improving proficiency in either English or French. Key words: Health literacy; health status; immigrants; generations",1
https://doi.org/10.1079/phn2001148,"A review of ethnicity, health and nutrition-related diseases in relation to migration in the United Kingdom","Abstract Objectives: To identify lessons from and gaps in research on diet-disease links among former migrants in the United Kingdom (UK). Results: Migrant status and self-identified ethnicity do not match so these terms mask differences in social, nutritional and health status within and between population groups. Some former migrants differ in causes of death from the general population, e.g.: fewer coronary heart disease deaths among Caribbean-born; fewer cancer deaths among Caribbean, South Asian- and East African-born adults. Irish- and Scottish-born have higher mortality from all causes. Experience of risk factors differ also, e.g.: higher prevalences of hypertension and diabetes in Caribbean- and South Asian-born adults than representative samples of the general population; obesity and raised waist-hip circumference ratios in South Asian, African-Caribbean and some Irish-born adults. Former migrants experience long-term disadvantage, associated with more self-defined illness and lower reported physical activity. Nutrient intake data from the few, recent, small-scale studies must be interpreted with caution due to methodological diversity. However, second generation offspring of former migrants appear to adopt British dietary patterns, increasing fat and reducing vegetable, fruit and pulse consumption compared with first generation migrants. Conclusions: There is insufficient evidence on why some former migrants but not others experience lower specific mortality than the general population. Dietary intake variations provide important clues particularly when examined by age and migration status. Majority ethnic and younger migrant groups could raise and sustain high fruit and vegetable intakes but lower proportions of fat, by adopting many dietary practices from older migrants. Objective measures of physical activity and longitudinal studies of diets among different ethnic groups are needed to explain diversity in health outcomes and provide for evidence-based action.",1
https://doi.org/10.1177/154407370301700104,Dental Informatics: A Work in Progress,"Dental informatics is a young scientific discipline that is undergoing continual maturation. Its literature is estimated to consist of approximately 600 papers published between 1975 and 2003, and it is currently growing at a rate of about 50 papers annually. While interest in the discipline is growing, the number of core contributors to dental informatics research remains relatively small. Two major questions for the discipline are: What are the research challenges that dental informatics faces today? and How can the discipline be strengthened and positioned to maximize its success in addressing those challenges? Progress toward research challenges formulated more than ten years ago has been varied. While many new technologies have become available for clinical dental practice, research, and education, many fundamental problems remain to be addressed with informatics research. Recommendations to augment the research capacity in dental informatics include creating a stronger worldwide dental informatics research community, drawing more biomedical informatics researchers to dental research areas, providing career opportunities for dental informatics researchers, addressing grand challenges together as a community, and recruiting subsequent generations of dental informaticians.",0
https://doi.org/10.1016/j.jpag.2006.01.001,Intergenerational Transfer of Douching Information,"To characterize the discussions on douching that female parents/guardians have with daughters.A questionnaire assessing personal douching history, beliefs on the practice of douching, and what they had discussed or intended to discuss about douching with their daughters was administered to women who were parenting females 11-21 years of age.Fifty-seven women who had douched or currently douche completed the questionnaire.Fifty-six of the women had discussed or planned to discuss the subject with their daughters. The girls with whom they had had a discussion were significantly older (16.2 years) than those with whom they planned to have a discussion (14.1 years). Most (73%) of the women had encouraged or planned to encourage douching, while only 18% had or planned to discourage it. Mothers had or planned to have the conversation in the context of menses (76%), sexual activity (40%), or when their daughter instigated the conversation (44%). Over 40% of the mothers had not or did not intend to discuss any negatives about douching. Only ten of the women stated that a health care provider had spoken to them or their daughter about the subject.Female parents/guardians are an important source of information about douching for their daughters. Health care providers need to educate girls as well as the women who parent them on the health risks associated with douching. Public campaigns aimed at decreasing douching should target this intergenerational transfer of information.",0
,Do antipsychotic drugs influence suicidal behavior in schizophrenia?,"The literature concerning the net effect of antipsychotic medication on suicidality in patients with schizophrenia is not consistent. This review assesses this problem in the light of relevant research. MEDLINE was used to search for articles written in English from 1964 to 2006. Articles were classified according to the following three orientations: positive, negative, or null effect on suicidality. Several inconsistencies among the studies and methodological difficulties appeared and a singular conclusion on this issue was not possible. Competing properties of various antipsychotic drugs may have differential effects on suicidality. Second-generation antipsychotic agents appear to have a better potential for preventing suicide in schizophrenia, but the relative profile of each drug is yet to be clarified. A good profile to treat hostility, impulsivity, and depression while not provoking extrapyramidal side effects is crucial when choosing an antipsychotic in the presence of suicide risk. The strongest and perhaps unique evidence has been shown for clozapine, which seems to have a clinically relevant advantage over both first- and second-generation antipsychotics for reducing suicidality. Although clozapine has not yet demonstrated a specific preventing effect on completed suicide in patients with schizophrenia, it should be considered when suicide risk is detected in a patient with schizophrenia.",0
https://doi.org/10.1258/j.jmb.2007.05-82,Sir George Ballingall (1786–1855): Regius Professor of Military Surgery in the University of Edinburgh,"George Ballingall qualified with the Licentiate Diploma of the Royal College of Surgeons of Edinburgh in December 1805 and joined the Army Medical Department in May of the following year, spending the majority of his army career in India. He also served in Java. Eventually he was awarded his MD Edinburgh degree in 1819, and the FRCS Edinburgh and Fellowship of the Royal Society of Edinburgh during the following year. He was appointed to the Regius Chair of Military Surgery in the University of Edinburgh in November 1822, succeeding John Thomson, its first holder, and he held this post until his death in December 1855. Ballingall was the first to describe ‘Madura Foot’, sometimes called ‘Ballingall's disease.’ In 1833 he published Outlines of Military Surgery which ran to five editions. He was appointed Surgeon-Extraordinary to the King (William IV) and Surgeon to the Queen. He also established a fine Museum Collection to complement his Lecture Course. Throughout his teaching career, he campaigned vigorously in support of military medical educational reform. One of his sons and several grandchildren also served in the medical service of the army or in that of the Honourable East India Company.",0
https://doi.org/10.1038/bjc.2012.407,"Phase I study of axitinib combined with paclitaxel, docetaxel or capecitabine in patients with advanced solid tumours","Axitinib, a potent and selective second-generation inhibitor of vascular endothelial growth factor receptors, enhanced the efficacy of chemotherapy in human xenograft tumour models. This phase I study investigated the safety, tolerability, pharmacokinetics and antitumour activity of axitinib combined with chemotherapy.A total of 42 patients with advanced solid tumours received a continuous axitinib starting dose of 5 mg twice daily (b.i.d.) plus paclitaxel (90 mg m(-2) weekly), docetaxel (100 mg m(-2) every 3 weeks) or capecitabine (1000 or 1250 mg m(-2) b.i.d., days 1-14).Common treatment-related adverse events across all cohorts were nausea (45.2%), hypertension (45.2%), fatigue (42.9%), diarrhoea (38.1%), decreased appetite (33.3%) and hand-foot syndrome (31.0%). There was one complete response, nine partial responses and seven patients with stable disease. Ten patients (23.8%) remained on therapy for >8 months. Paclitaxel and capecitabine pharmacokinetics were similar in the absence or presence of axitinib, but docetaxel exposure was increased in the presence of axitinib. Axitinib pharmacokinetics were similar in the absence or presence of co-administered agents.Axitinib combined with paclitaxel or capecitabine was well tolerated; no additive increase in toxicities was observed. Antitumour activity was observed for each treatment regimen and across multiple tumour types.",0
,"[Uncomplicated gonorrhea and disseminated gonococcal infections--clinical aspects, diagnosis and therapy].",Gonorrhoea is not only the oldest but also still one of the most frequent sexually transmitted diseases. Under therapeutic aspects it seems worthwhile to distinguish between uncomplicated and complicated forms. Uncomplicated gonorrhoea - urethritis being its most important variant - can be cured by adequate single injection treatment while complicated disease cannot. Disseminated infection is one of the major threats of gonococcal infection. The outcome is potentially fatal. Therapeutic considerations today have to take antibiotic-resistant or even multi-resistant Neisseria gonorrhoeaestrains into account. Third-generation cephalosporins and second-generation quinolones represent potential alternatives to conventional agents.,0
https://doi.org/10.1097/nxn.0b013e318266cbc5,A Transition to E-Mentoring,"E-mentoring is a form of mentoring that uses the Internet to remove the boundaries of traditional mentoring. Instead of face-to-face and synchronous communication, interactions between mentor(s) and protégé(s) of e-mentoring relationships are primarily asynchronous. Since there was limited information about nurses and e-mentoring in the literature, this quantitative study was undertaken to explore nurses' attitudes and the identification of facilitators and constraints that could influence the adoption of e-mentoring. Overall, participants (n = 139) had positive attitudes; there were differences in attitudes between participants who had previously experienced mentoring and those who never had (P < .05). The likely-to-engage group had more positive attitudes and identified more facilitators and fewer constraints than did the indecisive and not-likely groups (P < .001). Age and attitudes had a positive relationship with e-mentoring (P = .01). These findings suggest that e-mentoring can be adopted by nurses of all ages, and despite the constraints identified, the benefits of e-mentoring may outweigh the constraints. Organizations considering the adoption of e-mentoring should encourage nurses with positive attitudes and previous mentoring experience to participate in their endeavors. E-mentoring can address today's multigenerational nursing workforce and positively influence the mentoring process.",0
https://doi.org/10.1016/0272-0590(84)90043-5,Two-generation reproduction study of ethylenediamine in Fischer 344 rats*1,"Ethylenediamine dihydrochloride (EDA · 2HCl) was incorporated in the diet of Fischer 344 rats at dosage goals of 0.50, 0.15, 0.05, or 0 g/kg/day in a two-generation reproduction study. The parent generation (F 0 ) and the F 1 generation were each bred once. Parameters examined included indices of fertility, gestation of dams, gestation survival, 0- to 4-, 4- to 14- and 4- to 21-day survival of pups, number of pups born alive, and number of pups weaned per litter. Furthermore, observations were made on mortality, diet consumption, and body weight of the adult rats in F 0 and F 1 generation. Randomly selected F 1 weanlings and adults and F 2 weanlings were sacrificed and organ weights were obtained; in addition, gross and histologic examinations were conducted on these rats. No reproductive toxicity was observed in this study. Some effects were observed in both sexes for the F 0 and F 1 parent rats. These effects were mainly associated with the high dosage level and included reduction of body weight gain and changes in liver (decrease) and kidney (increase) weights in the adult rats. The only microscopic lesion observed was hepatocellular pleomorphism in the high level F 1 adult males and females; a greater prevalence and severity of this lesion was seen in the female rats.",1
https://doi.org/10.1002/j.1939-4640.1989.tb00107.x,Cyclophosphamide in the Male Rat: New Pattern of Anomalies in the Third Generation,"Several abnormalities, such as postnatal deaths and behavioral impairments, have been previously reported in the progeny of male rats exposed to the cytostatic drug cyclophosphamide 60 days prior to mating. The anomalies were transmitted to the second generation (F2). The present results concern the third generation. Two experimental groups have been studied: a hybrid group, resulting from crosses between control subjects and either experimental F2 males or females, and a nonhybrid group, obtained by mating experimental F2 subjects together. Significant abnormalities were found in all experimental groups, whether the F2 subjects were male or female. F2 females had smaller litters whether they were mated with control or experimental males. Body weight was significantly increased in both hybrid and nonhybrid males. Increased postnatal mortality and learning deficit were also observed in the hybrid group. Such complex phenotypic changes confirm that frequent mutations probably have been inherited from the treated males but also suggest that genetic rearrangements have occurred from one generation to the next.",1
https://doi.org/10.3109/10398562.2010.539609,Weight Gain and Metabolic Syndrome Among Young Patients on Antipsychotic Medication: What do we Know and Where do we go?,"Objective: Childhood obesity and its sequelae, including metabolic syndrome, are reaching epidemic proportions worldwide. Young people treated with antipsychotic medication are particularly at risk as they experience significant weight gain as a side effect of second generation antipsychotics (SGAs) with consequent increased risk of type 2 diabetes, cardiovascular morbidity and metabolic syndrome. However, surveillance for these side effects is not carried out nor intervention offered in routine clinical prctice. This paper examines the current state of evidence on this topic and suggests directions for future research and clinical practice. Conclusions: Systematic monitoring and preventative programs aimed at weight gain and metabolic side effects should form an integral part of the comprehensive management of adolescents on SGAs.",0
https://doi.org/10.2165/00003495-200767120-00006,Rasagiline,"Rasagiline (Azilect) is a novel, selective, irreversible second-generation inhibitor of monoamine oxidase type B (MAO-B). It is administered orally once daily and is approved in the US, Canada, Mexico, Israel and the EU for use as monotherapy and as adjunct therapy in the treatment of Parkinson's disease. Results of well designed clinical studies indicate that rasagiline is effective as initial monotherapy and improves Parkinson's symptomatology in patients with early Parkinson's disease. In addition, when administered in conjunction with levodopa, in patients with moderate to advanced disease and motor fluctuations, rasagiline reduces mean daily 'off' time and increases daily 'on' time without troublesome dyskinesias, compared with controls. Rasagiline is generally well tolerated as monotherapy and adjunctive therapy and is administered once daily. Thus, rasagiline, administered as a simple and convenient dosage regimen, is a well tolerated and effective option for monotherapy in patients with early Parkinson's disease and for adjunctive therapy in patients with moderate to advanced disease.",0
https://doi.org/10.1016/j.jns.2011.06.018,Familial normal pressure hydrocephalus (NPH) with an autosomal-dominant inheritance: A novel subgroup of NPH,"<h2>Abstract</h2> Normal pressure hydrocephalus (NPH) has two clinical forms: secondary NPH and idiopathic NPH (iNPH). Most patients with NPH occur sporadically: until now, only two families have been reported to have sibling cases of NPH. We here report a large family with 4 patients with elderly-onset NPH in three generations. All of them had cognitive impairment, gait disturbance, and urinary problems, along with normal pressure of cerebrospinal fluid. Their brain MRI showed enlargement of the ventricles and a disproportional narrowing of the subarachnoid space and cortical sulci at the high convexity of the cerebrum, which are the features of iNPH on MRI. The family interview also disclosed additional 4 patients who were suspected as having NPH. The disease seems to be inherited in an autosomal-dominant fashion. No known causes of secondary NPH were found in any of the patients. This is the first report to show a large family with NPH patients in three generations, who had clinical and MRI features indistinguishable from iNPH. This seems to represent a novel subgroup of NPH, familial NPH.",0
https://doi.org/10.1111/j.1525-139x.2006.00118.x,Dialyzer Reuse-Part I: Historical Perspective,"The first apparatus for hemodialysis in animals, made painstakingly by Abel et al. in their laboratory at the beginning of 20th century, was cleaned with acid-pepsin to digest blood, disinfected with thymol, and reused for up to 30 experiments for as long as 8 months. The obvious incentive was saving time. In the early years of hemodialysis in patients, dialyzers and lines were assembled and sterilized immediately before dialysis. Various methods of dry and moist heat sterilization and miscellaneous chemical agents were employed for disinfection. Significant time was required to assemble the dialyzers, so there was an incentive to reuse previously assembled dialyzers to save time, especially for home hemodialysis. Bleach to clean and formaldehyde to disinfect the membranes and lines was used for this purpose. Preassembled dialyzers, commercially introduced in the 1950s, were the most expensive components of hemodialysis systems, therefore reprocessing of these dialyzers was the most effective way to save money. Refrigeration of coil dialyzers with blood, introduced in the mid-1960s, was associated with frequent febrile reactions and was soon abandoned. Preassembled coil and plate dialyzers permitted almost complete return of blood after dialysis and led to the introduction of chemical disinfection for dialyzer reprocessing. A variety of disinfectants have been used. Formaldehyde was the most common disinfectant until the end of the 1970s. Sodium hypochlorite was used to clean the majority of dialyzers and to sterilize dialyzers with polyacrylonitrile membranes. In the early 1980s, peracetic acid and glutaraldehyde started to compete with formaldehyde. By the 1990s, formaldehyde had become less popular than peracetic acid. In the mid-1990s, disinfection and membrane cleaning with acetic acid and heat was introduced. Manual reprocessing was replaced by early reuse machines in the mid-1970s and a more sophisticated second generation of automated hemodialyzer reprocessing machines followed in the late 1970s. Recently disinfection of dialyzers with moist heat has resumed. Saving both time for the patient and money for the provider were the main motivations for designing a new machine for daily home hemodialysis. The machine, developed in the 1990s, cleans and moist-heat disinfects the dialyzer and lines in situ so they do not need to be changed for a month. In contrast, the reuse of dialyzers in home hemodialysis patients treated with other hemodialysis machines has become less popular and is almost extinct.",0
https://doi.org/10.1002/ajmg.1320280121,Gonadal mosaicism in pseudoachondroplasia,"We report on a family in which a brother and sister have pseudoachondroplasia and normal parents. The brother married a normal woman, and they have 2 daughters; one of them has typical changes of pseudoachondroplasia, the other is normal. The most likely explanation in this family is gonadal (germinal cell) mosaicism in one of the grandparents. Other reports of possible autosomal recessive pseudoachondroplasia are reviewed. It is likely that gonadal mosaicism is responsible for a small percentage of cases with what appears to be a new mutation for pseudoachondroplasia.",0
