doi,title,abstract,label_included
https://doi.org/10.1634/theoncologist.2019-0615,A Systematic Review of Pediatric Phase I Trials in Oncology: Toxicity and Outcomes in the Era of Targeted Therapies,"Abstract Background Pediatric phase I oncology trials have historically focused on safety and toxicity, with objective response rates (ORRs) &amp;lt;10%. Recently, with an emphasis on targeted approaches, response rates may have changed. We analyzed outcomes of recent phase I pediatric oncology trials. Materials and Methods This was a systematic review of phase I pediatric oncology trials published in 2012–2017, identified through PubMed and EMBASE searches conducted on March 14, 2018. Selection criteria included full-text articles with a pediatric population, cancer diagnosis, and a dose escalation schema. Each publication was evaluated for patient characteristics, therapy type, trial design, toxicity, and response. Results Of 3,431 citations, 109 studies (2,713 patients) met eligibility criteria. Of these, 78 (72%) trials incorporated targeted therapies. Median age at enrollment/trial was 11 years (range 3–21 years). There were 2,471 patients (91%) evaluable for toxicity, of whom 300 (12.1%) experienced dose-limiting toxicity (DLT). Of 2,143 patients evaluable for response, 327 (15.3%) demonstrated an objective response. Forty-three (39%) trials had no objective responses. Nineteen trials (17%) had an ORR &amp;gt;25%, of which 11 were targeted trials and 8 were combination cytotoxic trials. Targeted trials demonstrated a lower DLT rate compared with cytotoxic trials (10.6% vs. 14.7%; p = .003) with similar ORRs (15.0% vs. 15.9%; p = .58). Conclusion Pediatric oncology phase I trials in the current treatment era have an acceptable DLT rate and a pooled ORR of 15.3%. A subset of trials with target-specific enrollment or combination cytotoxic therapies showed high response rates, highlighting the importance of these strategies in early phase trials. Implications for Practice Enrollment in phase I oncology trials is crucial for development of novel therapies. This systematic review of phase I pediatric oncology trials provides an assessment of outcomes of phase I trials in children, with a specific focus on the impact of targeted therapies. These data may aid in evaluating the landscape of current phase I options for patients and enable more informed communication regarding risk and benefit of phase I clinical trial participation. The results also suggest that, in the current treatment era, there is a rationale to increase earlier access to targeted therapy trials for this refractory patient population.",0
https://doi.org/10.1111/myc.13048,Investigation of a healthcare‐associated<i>Candida tropicalis</i>candidiasis cluster in a haematology unit and a systematic review of nosocomial outbreaks,"Non-albicans Candida spp. are an emerging cause of hospital-acquired bloodstream infections, associated with high mortality due to the challenges in diagnosis and delayed treatment.We aimed to investigate a cluster of healthcare-associated invasive candidiasis caused by C tropicalis and review the literature of healthcare-associated outbreaks or clusters caused by C tropicalis.An investigation was performed to determine clinical presentation, treatment outcomes and the factors contributing to C tropicalis candidemia occurrence. We searched the Medline database via PubMed and Ovid using the keywords of ""Candida tropicalis"" combined with ""outbreak"" or ""clustering"" or ""clusters,"" and we limited the search to studies conducted from January 1989 to January 2019.We report two related cases of C tropicalis candidemia among patients with AML following a period of neutropenia, who had erythematous skin rash as a first manifesting sign of candidiasis. C tropicalis was isolated from blood and skin cultures of both patients, which were identical by pulsed-field gel electrophoresis typing. Our systematic review of outbreaks caused by C tropicalis suggests that (a) most reported outbreaks have occurred in neonatal and adult ICUs; (b) patients who receive total parenteral therapy, antibiotics and those who have indwelling catheters and recent surgery are at high risk of infection; and (c) environmental and healthcare personnel surveillance suggest that cross-contamination is a major risk factor.Control of nosocomial outbreaks caused by C tropicalis should include better infection control measures, education of healthcare professionals especially working in adult and neonatal intensive care and haematology units.",0
https://doi.org/10.1111/opn.12325,The experiences of hospital staff who provide care for people living with dementia: A systematic review and synthesis of qualitative studies,"Aims and objectives To systematically review and synthesise qualitative data from studies exploring the experiences of hospital staff who care for people living with dementia (Plwd). Background In hospital, the number of Plwd continues to rise; however, their experiences of care remain problematic. Negative experiences of care are likely to contribute to poorer mental and physical health outcomes for Plwd while in hospital and after discharge. Experiences of the hospital staff who care for Plwd can also be poor or unrewarding. It is important to understand the experiences of staff in order to improve staff well-being and ultimately the experience of care for Plwd while in hospital. Design Systematic review and evidence synthesis of qualitative research. Data sources We searched 16 electronic databases in March 2018 and completed forward and backward citation chasing. Methods Eligible studies explored the experiences of paid and unpaid staff providing care in hospital for Plwd. Study selection was undertaken independently by two reviewers, and quality appraisal was conducted. We prioritised included studies according to richness of text, methodological rigour and conceptual contribution. We adopted approaches of meta-ethnography to analyse study findings, creating a conceptual model to represent the line of argument. Findings Forty-five studies reported in 58 papers met the inclusion criteria, and of these, we prioritised 19 studies reported in 24 papers. The line of argument was that Institutions can improve staff experiences of care for Plwd by fostering person-centred care (PCC). PCC aligned with staff perceptions of 'good care'; however, staff often felt prevented from providing PCC because of care cultures that prioritised tasks, routines and physical health. Staff experienced conflict over the care they wanted to give versus the care they were able to give, and this caused moral distress. When staff were able to provide PCC, this increased experiences of job satisfaction and emotional well-being. Conclusions Person-centred care not only has the potential to improve the experience of care for Plwd and their carers, but can also improve the experiences of hospital staff caring for Plwd. However, without institutional-level changes, hospital staff are often unable to provide PCC even when they have the experience and knowledge to do so. Implications for practice Institutional-level areas for change include the following: training; performance indicators and ward cultures that prioritise psychological needs alongside physical needs; adequate staffing levels; inclusive approaches to carers; physical environments that promote familiarisation, social interaction and occupation; systems of documentation about individual needs of Plwd; and cultures of sharing knowledge across hierarchies.",0
https://doi.org/10.1017/neu.2019.35,Stimulation-induced side effects after deep brain stimulation – a systematic review,"Deep brain stimulation (DBS) was approved by Food and Drug Administration for Parkinson's disease, essential tremor, primary generalised or segmental dystonia and obsessive-compulsive disorder (OCD) treatment. The exact mechanism of DBS remains unclear which causes side effects. The aim of this review was to assess variables causing stimulation-induced chronic psychiatric/personality-changing side effects.The analysis of scientific database (PubMed, Cochrane Library, EMBASE) was conducted. The included articles had to be research study or case report and DBS to be conducted in therapeutic purposes. The researches with mental disorders in patients' medical histories were excluded.Seventeen articles were used in the review. In the group of movement disorders the characteristic of side effects was strongly related to the placement of the electrode implantation. Tiredness/fatigue was correlated with DBS in thalamus. Implantations in subthalamic nucleus were mostly followed by affective side effects such as depression or suicide. The higher voltage of electrode was connected with more severe depression after implantation. The analysis of affective disorder contained only three articles - two about OCD and one about depression. Forgetfulness and word-finding problems as activities connected with cognition may be an inevitable side effect if obsessive thoughts are to be inhibited.DBS of subthalamic nucleus should be seen as the most hazardous place of implantation. As a result there is a strong need of 'gold standards' based on the connectivity research and closer cooperation of scientists and clinicians.",0
https://doi.org/10.1016/j.pdpdt.2020.101774,Photodynamic therapy treatment of superficial fungal infections: A systematic review,"Abstract Background Fungal infections in skin, hair and nails affect up to 25 % of the global population. Conventional antifungal treatment is effective but due to resistance, treatment failure, drug interactions, and treatment related toxicity, there is a need for alternative treatments. Photodynamic therapy (PDT) has shown antimicrobial properties and is used increasingly for fungal infections. This review investigates the reported efficacy and side effects of PDT of superficial mycoses. Methods Pubmed and Embase were searched 26-01-2020 for “superficial fungal infections” and “photodynamic therapy” in “Human subjects” using a predefined search string. Criteria for inclusion were: clinical trials and cases involving PDT-treated patients with primary fungal infections in skin, hair and nails. Criteria for exclusion were: languages other than English, animal models, in vitro trials, secondary fungal infections, reviews and guidelines. Results 541 records were identified and 34 papers fulfilled the criteria. PDT of onychomycosis (n = 380 patients) found treatment with methylene blue (MB) photosensitizer (PS) more efficacious with complete cure rates of 70 %–80 % than 5-aminolevulinic acid (ALA)-PDT (mycological cure rates of 17 %–57 %) and methyl aminolevulinate (MAL)-PDT (mycological cure rate of 32 %). Other PDT-treated fungal diseases included (n = 55): foot infections (n = 19), tinea cruris (n = 10), scalp infections (n = 2), Malassezia infections (n = 9) and subcutaneous fungal infections (n = 15) achieved promising effect. Conclusion PDT-treatment of superficial mycoses can be efficacious as salvage therapy. In the light of increasing resistance and few licensed treatment alternatives, larger randomized controlled trials investigations and optimization of the PDT-treatment protocol are warranted to evaluate PDT’s potential as a future antifungal treatment.",0
https://doi.org/10.1097/md.0000000000019691,Association between red cell distribution width level and risk of stroke,"Red cell distribution width level may have relations with the incidence and prognosis of cerebrovascular diseases. Recent researches have reported that red cell distribution width level was linked to the occurrence of stroke. However, the predicted effect of red cell distribution width in stroke is still disputed. We sought to assess the relationship between red cell distribution width and risk of stroke in this meta-analysis.Relevant studies were picked out from the databases of Embase, PubMed, and Cochrane Library. Hazard ratio with 95% confidence interval was chosen to analyze each trial, which was extracted from results of the highest and lowest red cell distribution width group. Funnel plots, Begg and Egger test were used to assess publication bias in the meta-analysis. Stata(12.0) was utilized to perform statistic analysis in the process.A total of 6 studies with 5783 patients were included in this meta-analysis. The results showed that red cell distribution width level in patients with stroke was significantly higher than it in those without stroke (HR = 1.34, 95%CI:1.23-1.47, P < .001), in particular ischemic stroke(HR = 1.34,95% confidence interval:1.1-1.54, P < .001). There was no evidence of heterogeneity across the studies (P = .355, I = 5.53%).The higher red cell distribution width level was associated with an increased risk of stroke, especially ischemic infarction.",0
https://doi.org/10.28920/dhm50.1.54-65,The current use of wearable sensors to enhance safety and performance in breath-hold diving: A systematic review,"Introduction Measuring physiological parameters at depth is an emergent challenge for athletic training, diver's safety and biomedical research. Recent advances in wearable sensor technology made this challenge affordable; however, its impact on breath-hold diving has never been comprehensively discussed. Methods We performed a systematic review of the literature in order to assess what types of sensors are available or suitable for human breath-hold diving, within the two-fold perspective of safety and athletic performance. Results In the 52 studies identified, sensed physiological variables were: electrocardiogram, body temperature, blood pressure, peripheral oxygen saturation, interstitial glucose concentration, impedance cardiography, heart rate, body segment inertia and orientation. Conclusions Limits and potential of each technology are separately reviewed. Inertial sensor technology and transmission pulse oximetry could produce the greatest impact on breath-hold diving performances in the future.",0
https://doi.org/10.1016/j.jsams.2020.02.008,Epidemiology of exertional heat illnesses in organised sports: A systematic review,"This systematic review summarises reports of the incidence of exertional heat illnesses (EHI) in organised sports, to examine any trends in the EHI incidence over time, and to describe EHI incidence based on sporting activity, geographic location, and type of EHI.Three electronic databases (CINAHL, PubMed, SportDiscuss) were searched from inception to January 2019. Original data in all epidemiological studies (any design except case-studies and case-series) that reported EHI incidence data in organised sports, across all age categories, and published in an English language peer-reviewed journal were included.The primary search yielded 3556 results of which 62 studies were included in the final analysis, with 71% being from the USA. Reported EHI incidence rates ranged from 0.01 (cheerleading) to 4.19 (American football) per 1000 athletic-exposures (AEs), and 0.01 (mini-marathon) to 54.54 (desert ultra-marathon) per 100 participants. Endurance type events (running, cycling, adventure races) reported the highest EHI incidence rates per 100 participants. There was a considerable increase in EHI fatalities reported in the literature over the last three decades in American football and an increased reporting of EHI incidence in endurance type events during the last 5-years.Use of different terminology and injury definitions in most studies have resulted in an inconsistency in reporting EHI incidence data, and also likely underreporting of less-severe forms of EHI conditions. Longitudinal studies focused on different sports and conducted in more countries (outside the USA), are needed for better understanding the global impact of EHI and the impact of prevention measures.",0
https://doi.org/10.1016/j.clbc.2020.01.002,Prognostic Significance of Androgen Receptor Expression in Triple Negative Breast Cancer: A Systematic Review and Meta-Analysis,"The androgen receptor (AR) is increasingly considered as a potential biomarker for breast cancer. Nevertheless, the prognostic value of AR expression in patients with triple negative breast cancer (TNBC) remains controversial. Therefore, in this meta-analysis, we investigated AR expression and its impact on survival outcome. PubMed, Embase, the Cochrane Library, and references of articles were searched to identify relevant studies that investigated the association between AR expression and prognosis in patients diagnosed with TNBC and were published between 1946 and May 2019. The hazard ratio (HR) and confidence interval (CI) of disease-free survival, overall survival, distant disease-free survival, and recurrence-free survival were weighted and pooled by using the fixed-effect or random-effect model based on the heterogeneity of included studies. A total of 27 studies including 4914 patients with TNBC were included. AR was expressed in 27.96% (1315/4703) of patients with TNBC. In addition, AR expression in TNBC was not associated with disease-free survival (HR, 0.923; 95% CI, 0.671-1.271; P = .634), overall survival (HR, 0.910; 95% CI, 0.678-1.222; P = .531), distant disease-free survival (HR, 1.02; 95% CI, 0.96-1.08; P = .489), or recurrence-free survival (HR, 0.957; 95% CI, 0.462-1.982; P = .906) in TNBC, regardless of confounding factors and heterogeneity that existed among included studies. In patients with TNBC, AR expression is not associated with prognosis.",0
https://doi.org/10.1136/bmj.m1501,Early warning scores for detecting deterioration in adult hospital patients: systematic review and critical appraisal of methodology,"Abstract Objective To provide an overview and critical appraisal of early warning scores for adult hospital patients. Design Systematic review. Data sources Medline, CINAHL, PsycInfo, and Embase until June 2019. Eligibility criteria for study selection Studies describing the development or external validation of an early warning score for adult hospital inpatients. Results 13 171 references were screened and 95 articles were included in the review. 11 studies were development only, 23 were development and external validation, and 61 were external validation only. Most early warning scores were developed for use in the United States (n=13/34, 38%) and the United Kingdom (n=10/34, 29%). Death was the most frequent prediction outcome for development studies (n=10/23, 44%) and validation studies (n=66/84, 79%), with different time horizons (the most frequent was 24 hours). The most common predictors were respiratory rate (n=30/34, 88%), heart rate (n=28/34, 83%), oxygen saturation, temperature, and systolic blood pressure (all n=24/34, 71%). Age (n=13/34, 38%) and sex (n=3/34, 9%) were less frequently included. Key details of the analysis populations were often not reported in development studies (n=12/29, 41%) or validation studies (n=33/84, 39%). Small sample sizes and insufficient numbers of event patients were common in model development and external validation studies. Missing data were often discarded, with just one study using multiple imputation. Only nine of the early warning scores that were developed were presented in sufficient detail to allow individualised risk prediction. Internal validation was carried out in 19 studies, but recommended approaches such as bootstrapping or cross validation were rarely used (n=4/19, 22%). Model performance was frequently assessed using discrimination (development n=18/22, 82%; validation n=69/84, 82%), while calibration was seldom assessed (validation n=13/84, 15%). All included studies were rated at high risk of bias. Conclusions Early warning scores are widely used prediction models that are often mandated in daily clinical practice to identify early clinical deterioration in hospital patients. However, many early warning scores in clinical use were found to have methodological weaknesses. Early warning scores might not perform as well as expected and therefore they could have a detrimental effect on patient care. Future work should focus on following recommended approaches for developing and evaluating early warning scores, and investigating the impact and safety of using these scores in clinical practice. Systematic review registration PROSPERO CRD42017053324.",0
https://doi.org/10.1111/nyas.14254,"Molecular epidemiology and mechanisms of antibiotic resistance in <i>Enterococcus</i> spp., <i>Staphylococcus</i> spp., and <i>Streptococcus</i> spp. in Africa: a systematic review from a One Health perspective","A systematic review of antibiotic-resistant Gram-positive bacteria in Africa from a One Health perspective is lacking. Here, we report result from a search for English-language articles on the resistance mechanisms and clonality of Gram-positive bacteria in Africa between 2007 and 2019 reported in PubMed, Web of Science, ScienceDirect, and African Journals OnLine; 172 studies from 22 different African countries were identified. Resistance genes, such as mecA, erm(B), erm(C), tet(M), tet(K), tet(L), vanB, vanA, vanC, and tet(O), were found to be common. Staphylococcus spp., Enterococcus spp., and Streptococcus spp. were the main species reported by the studies, with clones such as Staphylococcus aureus ST5 (n = 218 isolates), ST8 (n = 127 isolates), ST80 (n = 133 isolates), and ST88 (n = 117 isolates), and mobile genetic elements such as IS16 (n = 28 isolates), IS256 (n = 96), Tn916 (n = 107 isolates), and SCCmec (n = 4437 isolates) identified. SCCmec IV (n = 747 isolates) was predominant, followed by SCCmec III (n = 305 isolates), SCCmec II (n = 163 isolates), SCCmec V (n = 135 isolates), and SCCmec I (n = 79 isolates). Resistance to penicillin (n = 5926 isolates), tetracycline (n = 5300 isolates), erythromycin (n = 5151 isolates), rifampicin (n = 3823 isolates), gentamycin (n = 3494 isolates), sulfamethoxazole/trimethoprim (n = 3089 isolates), and ciprofloxacin (n = 2746 isolates) was common in most reports from 22 countries. Clonal dissemination of resistance across countries and between humans, animals, and the environment was observed. Resistance rates ranged from 1.4% to 100% for 15 of the studies; 10 were One Health-related studies. Strict infection control measures, antimicrobial stewardship, and periodic One Health epidemiological surveillance studies are needed to monitor and contain the threat of increasing antibiotic resistance in Africa.",0
