doi,title,abstract,label_included
https://doi.org/10.1177/1078390313503552,Mental Health and Substance Use Disparities Among Urban Adolescent Lesbian and Bisexual Girls,"BACKGROUND: Sexual minority girls (SMGs) report large substance use disparities and victimization experiences, yet there is a dearth of research that focuses exclusively on SMGs. OBJECTIVE: To examine substance use and mental health disparities among SMGs and to determine whether disparities were larger for African American compared with European American girls. METHOD: Data were used from Wave 11 of the Pittsburgh Girls Study, a multiple-cohort, prospective study of urban girls. Girls for the current analysis were aged 16 to 19 years. Fifty-five percent were African American. One hundred and seventy-three (8.3%) identified as SMGs, and 1,891 identified as heterosexual. Multiple regression analyses controlling for age, race, and parent education were conducted. RESULTS: SMGs reported a robust pattern of large disparities in externalizing, internalizing, and borderline personality disorder symptoms. There was little evidence to suggest disparities were moderated by race. CONCLUSION: SMGs and their families would benefit from intervention and prevention programs to reduce disparities among this highly vulnerable population.",0
https://doi.org/10.1016/j.beth.2014.05.004,"Assessing Decentering: Validation, Psychometric Properties, and Clinical Usefulness of the Experiences Questionnaire in a Spanish Sample","Decentering is defined as the ability to observe one's thoughts and feelings in a detached manner. The Experiences Questionnaire (EQ) is a self-report instrument that originally assessed decentering and rumination. The purpose of this study was to evaluate the psychometric properties of the Spanish version of EQ-Decentering and to explore its clinical usefulness. The 11-item EQ-Decentering subscale was translated into Spanish and psychometric properties were examined in a sample of 921 adult individuals, 231 with psychiatric disorders and 690 without. The subsample of nonpsychiatric participants was also split according to their previous meditative experience (meditative participants, n=341; and nonmeditative participants, n=349). Additionally, differences among these three subgroups were explored to determine clinical validity of the scale. Finally, EQ-Decentering was administered twice in a group of borderline personality disorder, before and after a 10-week mindfulness intervention. Confirmatory factor analysis indicated acceptable model fit, sbχ(2)=243.8836 (p<.001), CFI=.939, GFI=.936, SRMR=.040, and RMSEA=.06 (.060-.077), and psychometric properties were found to be satisfactory (reliability: Cronbach's α=.893; convergent validity: r>.46; and divergent validity: r<-.35). The scale detected changes in decentering after a 10-session intervention in mindfulness (t=-4.692, p<.00001). Differences among groups were significant (F=134.8, p<.000001), where psychiatric participants showed the lowest scores compared to nonpsychiatric meditative and nonmeditative participants. The Spanish version of the EQ-Decentering is a valid and reliable instrument to assess decentering either in clinical and nonclinical samples. In addition, the findings show that EQ-Decentering seems an adequate outcome instrument to detect changes after mindfulness-based interventions.",0
https://doi.org/10.1080/00048670802415392,Targeted Clinical Education for Staff Attitudes Towards Deliberate Self-Harm in Borderline Personality Disorder: Randomized Controlled Trial,"Objective: The aim of the present study was to assess the impact of attending targeted clinical education on borderline personality disorder on the attitudes of health clinicians towards working with deliberate self-harm behaviours commonly exhibited by patients diagnosed with this complex disorder. Comparisons of clinicians across service settings, occupational fields, and other demographic areas were also made. Method: A purpose-designed demographic questionnaire and the Attitudes Towards Deliberate Self-Harm Questionnaire were used to collect the demographic information and assess the attitudes of 99 mental health and emergency medicine practitioners across two Australian health services and a New Zealand health service, both before and after education attendance. Results: Statistically significant improvements in attitude ratings were found for both emergency medicine clinicians and mental health clinicians in working with deliberate self-harm behaviours in borderline personality disorder, following attendance at the education program with a medium affect size (t(32)=−3.45, p=0.002, d=0.43 and t(65)=−5.12, p=0.000, d=0.42, respectively). Clinicians across occupational areas of nursing, allied health, and medical fields demonstrated equivocal levels of improvement in their attitude ratings. Conclusions: Results are discussed in terms of the necessity of providing regular access to targeted clinical education for health professionals working with patients diagnosed with borderline personality disorder.",0
https://doi.org/10.1016/j.cbpra.2006.04.023,Effectiveness of Dialectical Behavior Therapy in a Community Mental Health Center,"Dialectical behavior therapy (DBT) has been shown to be effective in randomized controlled trials with women with borderline personality disorder and histories of chronic self-inflicted injury including suicide attempts. The present study is a pre-post replication of a comprehensive DBT program in a community mental health center for individuals who chronically injure themselves and/or have experienced multiple treatment failures. Twenty-four subjects were given the Treatment History Interview to obtain information regarding medically treated self-inflicted injuries and the use of crisis services. After 1 year of treatment, DBT showed a significant reduction in the number and severity of self-inflicted injuries, psychiatric-related emergency room visits, psychiatric inpatient admissions and days, and the number of crisis treatment systems engaged. Results are compared to benchmarks from 3 other clinical trials of DBT. While this pre-post comparison has threats to internal validity, it supports the feasibility of DBT when fully implemented in a community mental health clinic.",0
https://doi.org/10.1176/appi.ps.201100311,Use of Dialectical Behavior Therapy in Inpatient Treatment of Borderline Personality Disorder: A Systematic Review,"Dialectical behavior therapy (DBT) is an empirically supported treatment for outpatients with borderline personality disorder. However, the utility of DBT strategies for inpatients with the disorder is unclear. This review summarizes and synthesizes findings from trials of DBT in inpatient settings.Multiple research databases were searched for articles published through June 2011 that reported on any implementation of DBT in an inpatient setting to address symptoms related to borderline personality disorder, including suicidal and self-injurious behavior.Eleven studies that reported pre- and posttreatment symptoms related to borderline personality disorder were evaluated. Studies indicated that many variations of standard DBT have been used in inpatient settings, including approaches that do not include phone consultation, that include group therapy only, and that vary in treatment duration (from two weeks to three months). Most studies reported reductions in suicidal ideation, self-injurious behaviors, and symptoms of depression and anxiety, whereas results for reducing anger and violent behaviors were mixed. Follow-up data indicated that symptom reduction was often maintained between one and 21 months posttreatment. On the basis of the evidence, the authors identify essential components of an inpatient DBT package and discuss its potential function as an ""intensive orientation"" to outpatient DBT services.There is considerable variation in the configuration and duration of DBT implementation for inpatients with borderline personality disorder. However, findings suggest that DBT may be effective in reducing symptoms related to borderline personality disorder in inpatient settings. Future research should standardize and systematically test inpatient DBT. (Psychiatric Services 63:881-888, 2012; doi: 10.1176/appi.ps.201100311).",0
https://doi.org/10.1371/journal.pone.0160515,"Recovery from Borderline Personality Disorder: A Systematic Review of the Perspectives of Consumers, Clinicians, Family and Carers","Longitudinal studies support that symptomatic remission from Borderline Personality Disorder (BPD) is common, but recovery from the disorder probably involves a broader set of changes in psychosocial function over and above symptom relief. A systematic review of literature on both symptomatic and personal recovery from BPD was conducted including the views of consumers, clinicians, family and carers.A PRISMA guided systematic search identified research examining the process of recovery from BPD. Longitudinal studies with a follow-up period of five or more years were included to avoid treatment effects.There were 19 studies, representing 11 unique cohorts (1,122 consumers) meeting the review criteria. There was a limited focus on personal recovery and the views of family and carers were absent from the literature. Rates of remission and recovery differ depending upon individual and methodological differences between studies. Data on symptomatic remission, recurrence and diagnosis retainment suggests that BPD is a stable condition, where symptomatic remission is possible and the likelihood of recurrence following a period of remission is low.Symptomatic remission from BPD is common. However, recovery including capacities such as engaging in meaningful work was seldom described. Future research needs broader measures of recovery as a sub-syndromal experience, monitoring consumer engagement in meaningful vocation and relationships, with or without the limitations of BPD.",0
https://doi.org/10.1097/00124509-200106000-00002,Is electroconvulsive therapy effective for the depressed patient with comorbid borderline personality disorder?,"Among the more common current indications for electroconvulsive therapy (ECT) is treatment-resistant depression. Treatment resistance is correlated with a number of factors, including the presence of comorbid personality disorders, such as borderline personality disorder (BPD). A detailed review of the literature was undertaken and very few reports or studies have dealt specifically with ECT in borderline patients. Thirteen original reports on ECT outcome in personality disordered patients were identified. Depressed patients with a personality disorder, particularly BPD, may have a poorer outcome on some measures. However, the available data suggests that depression in these patients can be effectively treated with ECT. The depressed, borderline patient appears to have two distinct disorders, one which is responsive to ECT and the other which is not. Unfortunately, the literature is limited by lack of rigorous randomized treatment studies, lack of long-term follow-up, and other methodological weaknesses. Clinical guidelines are suggested.",0
https://doi.org/10.1055/s-0032-1311580,Mentalisierungsbasierte Therapie (MBT) für schwere und komorbide Borderline-Persönlichkeitsstörungen,"Mentalization deficits are part of nearly all severe mental disorders. Especially under attachment related stress, limited and disrupted mentalizing undermines complex integration processes of the self. Thus, the treatment has to focus primarily on the quality of these processes and less on a certain content. Mentalization-Based Treatment is a manualized psychodynamic method which targets the promotion of mentalization. This interactional, process orientated approach entails an active-curious, not-knowing stance and small incremental steps of exploration. MBT achieves excellent and sustainable results in several settings, also in comparison with other structurized and manualized methods. Randomized controlled trials showed significant symptom reduction, enhanced quality of life and cost effectiveness in severe and comorbid borderline personality disorder. Various studies on MBT modifications for several other mental disorders are ongoing.",0
https://doi.org/10.1136/bmj.g5378,Are mood stabilisers helpful in treatment of borderline personality disorder?,"Borderline personality disorder is a severe mental health problem that affects around 1% of people.1 It is characterised by intense unstable relationships, impulsivity, and chronic feelings of emptiness.2 Affective instability is also a core symptom, with marked fluctuations in mood, which may switch rapidly from hopelessness and despair to feeling irritable, angry, and out of control. People with this condition have high rates of deliberate self harm and a rate of suicide that is 20 times that of the general population.3 Although psychological treatments have been shown to improve the mental health of people with borderline personality disorder,4 many people do not engage with such treatments, and as many as half of those who do engage drop out before treatment has been completed.5  People with borderline personality disorder are more likely to experience mood disorders, including bipolar affective disorder.6 7 Differentiating between borderline personality disorder and bipolar affective disorder can be difficult. Changes in mood are much more frequent among people with borderline personality disorder, and such patients are more likely to report feelings of anger, in contrast to elated mood reported by people with bipolar disorder.8  Affective instability among people with borderline personality disorder has led to interest in the role of mood stabilisers (sodium valproate, lamotrigine, topiramate, carbamazepine, and lithium) as a potential treatment. However, the evidence base for the use of these drugs in people with this condition is poor, and considerable uncertainty exists about whether they should be used in clinical practice. Current guidance from the National Institute for Health and Care Excellence (NICE) states that drug treatments should “not be used for borderline personality disorder or for the individual symptoms or behaviour associated with the disorder.”9 By contrast, American guidelines state that mood stabilisers should be considered …",0
https://doi.org/10.1002/14651858.cd005652,Psychological therapies for people with borderline personality disorder,"BACKGROUND: Borderline personality disorder (BPD) is a relatively common personality disorder with a major impact on health services as those affected often present in crisis, often self-harming. OBJECTIVES: To evaluate the effects of psychological interventions for people with borderline personality disorder. SEARCH STRATEGY: We conducted a systematic search of 26 specialist and general bibliographic databases (December 2002) and searched relevant reference lists for further trials. SELECTION CRITERIA: All relevant clinical randomised controlled trials involving psychological treatments for people with BPD. The definition of psychological treatments included behavioural, cognitive-behavioural, psychodynamic and psychoanalytic. DATA COLLECTION AND ANALYSIS: We independently selected, quality assessed and data extracted studies. For binary outcomes we calculated a standard estimation of the risk ratio (RR), its 95% confidence interval (CI), and where possible the number need to help/harm (NNT/H). For continuous outcomes, endpoint data were preferred to change data. Non-skewed data from valid scales were summated using a weighted mean difference (WMD). MAIN RESULTS: We identified seven studies involving 262 people, and five separate comparisons. Comparing dialectical behaviour therapy (DBT) with treatment as usual studies found no difference for the outcome of still meeting SCID-II criteria for the diagnosis of BPD by six months (n=28, 1 RCT, RR 0.69 CI 0.35 to 1.38) or admission to hospital in previous three months (n=28, 1 RCT, RR 0.77 CI 0.28 to 2.14). Self harm or parasuicide may decrease at 6 to 12 months (n=63, 1 RCT, RR 0.81 CI 0.66 to 0.98, NNT 12 CI 7 to 108). One study detected statistical difference in favour of people receiving DBT compared with those allocated to treatment as usual for average scores of suicidal ideation at 6 months (n=20, MD -15.30 CI -25.46 to -5.14). There was no difference for the outcome of leaving the study early (n=155, 3 RCTs, RR 0.74 CI 0.52 to 1.04). For the outcome of interviewer-assessed alcohol free days, skewed data are reported and tend to favour DBT. When a substance abuse focused DBT was compared with comprehensive validation therapy plus 12-step substance misuse programme no clear differences were found for service outcomes (n=23, 1 RCT, RR imprisoned 1.09 CI 0.64 to 1.87) or leaving the study early (n=23, 1 RCT, RR 7.58 CI 0.44 to 132.08). When dialectical behaviour therapy-oriented treatment is compared with client centred therapy no differences were found for service outcomes (n=24, 1 RCT, RR admitted 0.33 CI 0.08 to 1.33). However, fewer people in the DBT group displayed indicators of parasuicidal behaviour (n=24, RR 0.13 CI 0.02 to 0.85, NNT 2 CI 2 to 11). There were no differences for outcomes of anxiety and depression (n=24, 1 RCT, RR anxiety BAI >/=10 0.60 CI 0.32 to 1.12; RR depression HDRS >/=10 0.43 CI 0.14 to 1.28) but people who received DBT had less general psychiatric severity than those in the control (MD BPRS at 6 months -7.41 CI -13.72 to -1.10). Finally this one relevant study reports skewed data for suicidal ideation with considerably lower scores for people allocated to DBT. When psychoanalytically oriented partial hospitalization was compared with general psychiatric care the former tended to come off best. People who received treatment in a psychoanalytic orientated day hospital were less likely to be admitted into inpatient care when measured at different time points (e.g. n=44, RR admitted to inpatient 24 hour care >18 to 24 months 0.05 CI 0.00 to 0.77, NNT 3 CI 3 to 10) Fewer people in psychoanalytically oriented partial hospitalization needed day hospital intervention in the 18 months after discharge (n=44, 1 RCT, RR 0.04 CI 0.00 to 0.59, NNT 2 CI 2 to 8). More people in the control group took psychotropic medication by the 30 to 36 month follow-up, than those receiving psychoanalytic treatment (n=44, 1 RCT, RR 0.44 CI 0.25 to 0.80, NNT 3 CI 2 to 7). Anxiety and depression scores were generally lower in the psychoanalytically oriented partial hospitalization group (n=44, 1 RCT, RR >/=14 on BDI 0.52 CI 0.34 to 0.80, NNT 3 CI 3 to 6), as are global severity scores. People receiving psychoanalytic care in a day hospital had better social improvement in social adjustment using the SAS-SR at 6 to 12 months compared with people in general psychiatric care (MD -0.70 CI -1.08 to -0.32). Rates of attrition were the same (n=44, 1 RCT, RR leaving the study early 1.00 CI 0.23 to 4.42). AUTHORS' CONCLUSIONS: This review suggests that some of the problems frequently encountered by people with borderline personality disorder may be amenable to talking/behavioural treatments but all therapies remain experimental and the studies are too few and small to inspire full confidence in their results. These findings require replication in larger 'real-world' studies.",0
https://doi.org/10.1016/j.psc.2010.04.007,The Effectiveness of Cognitive Behavioral Therapy for Personality Disorders,"This article provides a comprehensive review of cognitive behavioral therapy (CBT) treatments for personality disorders (PDs), including a description of the available treatments and empirical support, drawing on research published between 1980 and 2009. Research generally supports the conclusion that CBT is an effective treatment modality for reducing symptoms and enhancing functional outcomes among patients with PDs, thereby making it a useful framework for clinicians working with patients with PD symptomatology. There is a clear need, however, to develop and evaluate CBT in order to provide specific and more unambiguous treatment recommendations with particular relevance for understudied PDs.",0
https://doi.org/10.1016/j.neurenf.2016.12.005,"Adaptation de la thérapie comportementale dialectique aux adolescents francophones, une expérience pilote auprès d’adolescentes avec dépression et trouble de personnalité limite","Resume Contexte La therapie comportementale dialectique (TCD) a ete developpee par Linehan, puis adaptee aux adolescents par Miller (TCD-A). La litterature actuelle soutient l’utilisation de la TCD pour les jeunes ayant des conduites suicidaires et/ou auto-agressives non-suicidaires. Cependant, aucune etude n’a ete publiee sur la faisabilite et la validite clinique de TCD-A lorsqu’elle est utilisee avec les adolescents francophones. Methode Nous avons suivi un plan en deux etapes : (1) une etude de faisabilite explorant les conditions requises pour la mise en œuvre de la DBT-A dans un service francais de pedopsychiatrie generale et l’impact de cette implantation sur le fonctionnement de l’equipe ; (2) une etude evaluative pilote avec un devis pre/post-test de 12 semaines, incluant l’evaluation standardisee des troubles mentaux, y compris le trouble de la personnalite limite (TPL), les conduites suicidaires (CS), les traits de personnalite limite ainsi que les competences ciblees dans la TCD-A : mindfulness , regulation des emotions et tolerance a la detresse. Resultats La plupart des objectifs de faisabilite ont ete atteints. Les reunions d’equipe regulieres ont permis la construction d’une representation commune des soins appropries pour les conduites autoagressives chez les adolescents. Cette representation integrait les perspectives psychodynamiques, comportementales-dialectiques, systemiques et pharmacologiques dans un plan de traitement multimodal. La liaison reguliere avec le praticien referent a facilite la mise en œuvre et le suivi des TCD-A pour chacun des participants. L’etude evaluative pre/post-test a inclus six adolescentes (âge moyen : 14,5) avec trouble depressif majeur (TDM) et TPL presentant au moins deux tentatives de suicide avant l’admission en TCD-A. Au cours des 12 semaines de la TCD-A, une tentative de suicide (SA) a ete rapportee pour une adolescente. A 1 an de suivi, des CS ont ete rapportees pour 2/6 adolescentes. Les traits TPL ont significativement diminue au cours des 12 semaines de la TCD-A pour l’ensemble des participantes ( p p Conclusion Dans un cadre therapeutique integratif, il est possible de mettre en œuvre un programme TCD-A aupres d’adolescents consultant dans un service francais de psychiatrie infanto-juvenile. Compte tenu de nos resultats, il apparait cliniquement pertinent de proposer une TCD-A aux adolescentes souffrant de TDM et TPL et de requerir au prealable le consentement de leurs parents.",0
https://doi.org/10.1007/s10552-012-0042-7,Garlic consumption and colorectal cancer risk in the CPS-II Nutrition Cohort,"Purpose: The World Cancer Research Fund/American Institute for Cancer Research identified a probable role for garlic in colorectal cancer prevention based on preclinical evidence and epidemiologic studies, but prospective data are limited. The purpose of this paper was to contribute additional evidence on this topic for men and women in a large prospective cohort study. Methods: In 1999, 42,824 men and 56,876 women in the Cancer Prevention Study II Nutrition Cohort completed a questionnaire with information on dietary garlic consumption. Garlic supplement use was assessed in 2001. Cox proportional hazards regression was used to estimate multivariable-adjusted hazard rate ratios (HRs) and 95 % confidence intervals (CIs). Results: During 7 years of follow-up, 579 men and 551 women were diagnosed with colorectal cancer. Among men, daily garlic consumption was associated with a nonsignificant higher colorectal cancer risk (HR = 1.04, 95 % CI 0.99-1.08 for each additional clove or ""4 shakes"" of garlic per week), whereas the association was borderline inverse in women (HR = 0.95, 95 % CI 0.91-1.00, p heterogeneity by sex = 0.03). Garlic supplement use was not related to a lower risk of colorectal cancer, and in men, former use was associated with a higher risk of colorectal cancer (HR = 1.85, 95 % CI 1.13-3.03). Conclusions: These results provide weak support for a role of dietary garlic consumption in colorectal cancer prevention in women, but a possible increased risk in men. Further research is needed to confirm different associations by sex. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",0
